timestamp,latitude,longitude,altitude,speedmph,speedkmh,accuracy
12/22/2018 12:31:29 PM,41.620788,-87.134829,185,70.2,112.9,5
12/22/2018 12:31:30 PM,41.620779,-87.1352,183,70.8,113.9,5
12/22/2018 12:31:31 PM,41.620767,-87.135589,183,71.0,114.3,5
12/22/2018 12:31:32 PM,41.620754,-87.135968,183,70.9,114.0,5
12/22/2018 12:31:33 PM,41.620748,-87.136348,182,70.9,114.0,5
12/22/2018 12:31:34 PM,41.620745,-87.136728,182,70.6,113.5,5
12/22/2018 12:31:35 PM,41.620734,-87.137112,182,70.9,114.0,5
12/22/2018 12:31:36 PM,41.620724,-87.137497,183,70.9,114.2,5
12/22/2018 12:31:37 PM,41.620701,-87.137865,184,70.8,114.0,5
12/22/2018 12:31:38 PM,41.620693,-87.138243,184,70.7,113.8,5
12/22/2018 12:31:39 PM,41.620682,-87.138621,185,70.5,113.4,5
12/22/2018 12:31:40 PM,41.620671,-87.138997,185,70.4,113.4,5
12/22/2018 12:31:41 PM,41.620666,-87.139375,186,70.5,113.5,5
12/22/2018 12:31:42 PM,41.620654,-87.139751,186,70.3,113.2,5
12/22/2018 12:31:43 PM,41.620648,-87.14013,186,70.3,113.2,5
12/22/2018 12:31:45 PM,41.620629,-87.140891,186,70.1,112.8,5
12/22/2018 12:31:47 PM,41.620609,-87.141642,185,70.5,113.4,5
12/22/2018 12:31:49 PM,41.62058,-87.142387,185,69.9,112.5,5
12/22/2018 12:31:51 PM,41.620576,-87.143147,185,70.4,113.3,5
12/22/2018 12:31:53 PM,41.620564,-87.143901,186,69.9,112.5,5
12/22/2018 12:31:55 PM,41.620539,-87.144651,186,69.5,111.9,5
12/22/2018 12:31:57 PM,41.620513,-87.145399,185,69.6,112.1,5
12/22/2018 12:31:59 PM,41.62048,-87.146131,184,69.4,111.6,5
12/22/2018 12:32:01 PM,41.620458,-87.146865,184,69.1,111.3,5
12/22/2018 12:32:03 PM,41.620441,-87.147614,184,69.3,111.5,5
12/22/2018 12:32:05 PM,41.620425,-87.148368,184,68.9,111.0,5
12/22/2018 12:32:07 PM,41.620428,-87.149119,183,69.4,111.6,5
12/22/2018 12:32:09 PM,41.620412,-87.149844,185,67.8,109.2,5
12/22/2018 12:32:11 PM,41.620399,-87.15057,185,67.6,108.8,5
12/22/2018 12:32:13 PM,41.620376,-87.151285,186,66.2,106.5,5
12/22/2018 12:32:15 PM,41.620356,-87.151995,185,66.2,106.6,5
12/22/2018 12:32:17 PM,41.620334,-87.1527,186,65.9,106.0,5
12/22/2018 12:32:19 PM,41.620329,-87.153409,185,65.7,105.8,5
12/22/2018 12:32:21 PM,41.620307,-87.154114,185,65.1,104.7,5
12/22/2018 12:32:23 PM,41.62029,-87.15481,185,64.3,103.5,5
12/22/2018 12:32:25 PM,41.620221,-87.15528,187,61.8,99.4,5
12/22/2018 12:32:27 PM,41.620206,-87.155996,186,63.7,102.5,5
12/22/2018 12:32:29 PM,41.620182,-87.156698,184,63.0,101.4,5
12/22/2018 12:32:31 PM,41.620169,-87.157406,185,62.6,100.7,5
12/22/2018 12:32:33 PM,41.620262,-87.158086,185,62.2,100.1,10.068681
12/22/2018 12:32:35 PM,41.62025,-87.158746,185,61.1,98.3,11.980442
12/22/2018 12:32:37 PM,41.620234,-87.159406,184,60.3,97.0,13.554542
12/22/2018 12:32:39 PM,41.620219,-87.160052,183,60.1,96.7,13.742646
12/22/2018 12:32:41 PM,41.62023,-87.16068,181,59.6,95.9,17.677899
12/22/2018 12:32:43 PM,41.620248,-87.161313,181,59.0,94.9,22.940924
12/22/2018 12:32:45 PM,41.620029,-87.16195,180,58.2,93.7,5
12/22/2018 12:32:47 PM,41.620012,-87.162572,180,57.6,92.7,5
12/22/2018 12:32:49 PM,41.619712,-87.163175,180,57.2,92.1,34.41497
12/22/2018 12:32:51 PM,41.619695,-87.163791,181,56.4,90.7,35.319479
12/22/2018 12:32:53 PM,41.619678,-87.164384,184,55.9,89.9,33.575113
12/22/2018 12:32:55 PM,41.61966,-87.164989,185,54.9,88.4,33.314694
12/22/2018 12:32:57 PM,41.619644,-87.165569,185,54.4,87.6,33.17658
12/22/2018 12:32:59 PM,41.619627,-87.166145,185,53.4,86.0,34.591162
12/22/2018 12:33:01 PM,41.619611,-87.166726,184,53.1,85.5,33.828325
12/22/2018 12:33:03 PM,41.619595,-87.167284,183,52.7,84.9,35.568306
12/22/2018 12:33:05 PM,41.619579,-87.167845,182,52.1,83.9,35.062925
12/22/2018 12:33:07 PM,41.619563,-87.168407,182,51.9,83.5,35.757165
12/22/2018 12:33:09 PM,41.619547,-87.168944,182,51.3,82.5,34.873937
12/22/2018 12:33:11 PM,41.619532,-87.169484,181,50.1,80.6,33.462666
12/22/2018 12:33:13 PM,41.619516,-87.17003,180,49.8,80.1,33.914359
12/22/2018 12:33:15 PM,41.619501,-87.170561,179,49.1,79.0,33.08837
12/22/2018 12:33:17 PM,41.619487,-87.17107,181,48.5,78.1,33.955521
12/22/2018 12:33:19 PM,41.619473,-87.171571,181,48.3,77.7,31.810999
12/22/2018 12:33:21 PM,41.619425,-87.17203,182,47.4,76.3,33.239316
12/22/2018 12:33:23 PM,41.619364,-87.172528,182,48.2,77.6,33.78432
12/22/2018 12:33:25 PM,41.619303,-87.173024,183,46.4,74.7,36.449942
12/22/2018 12:33:27 PM,41.619267,-87.17332,181,45.8,73.7,43.709103
12/22/2018 12:33:29 PM,41.619181,-87.173998,181,45.3,72.9,40.19101
12/22/2018 12:33:31 PM,41.619115,-87.174455,182,44.6,71.8,38.257392
12/22/2018 12:33:33 PM,41.619052,-87.174898,181,44.0,70.8,39.087158
12/22/2018 12:33:35 PM,41.618986,-87.175354,182,43.5,70.1,39.303058
12/22/2018 12:33:37 PM,41.61892,-87.175803,183,43.3,69.6,41.335028
12/22/2018 12:33:39 PM,41.618893,-87.175993,184,42.9,69.1,48.525371
12/22/2018 12:33:41 PM,41.61915,-87.176813,183,43.0,69.2,5
12/22/2018 12:33:43 PM,41.619078,-87.177254,183,42.8,68.8,5
12/22/2018 12:33:45 PM,41.619019,-87.177719,183,43.6,70.1,5
12/22/2018 12:33:47 PM,41.618961,-87.17817,183,42.6,68.6,5
12/22/2018 12:33:49 PM,41.618901,-87.178623,183,42.3,68.0,5
12/22/2018 12:33:51 PM,41.618838,-87.179069,184,42.5,68.3,5
12/22/2018 12:33:53 PM,41.618778,-87.179528,183,42.4,68.2,5
12/22/2018 12:33:55 PM,41.618723,-87.179977,182,42.0,67.6,5
12/22/2018 12:33:57 PM,41.618662,-87.180404,182,40.7,65.5,5
12/22/2018 12:33:59 PM,41.618596,-87.18083,182,42.3,68.1,5
12/22/2018 12:34:01 PM,41.618529,-87.18127,182,42.0,67.6,5
12/22/2018 12:34:03 PM,41.618473,-87.181723,181,42.1,67.8,5
12/22/2018 12:34:05 PM,41.618414,-87.182156,180,42.0,67.5,5
12/22/2018 12:34:07 PM,41.618354,-87.182594,179,41.8,67.3,5
12/22/2018 12:34:09 PM,41.618289,-87.183036,180,41.4,66.6,5
12/22/2018 12:34:11 PM,41.61823,-87.183475,179,41.9,67.5,5
12/22/2018 12:34:13 PM,41.618177,-87.183926,180,41.9,67.4,5
12/22/2018 12:34:15 PM,41.618111,-87.184365,179,41.7,67.1,5
12/22/2018 12:34:17 PM,41.618041,-87.184795,178,41.5,66.7,5
12/22/2018 12:34:19 PM,41.61797,-87.185242,177,41.7,67.2,5
12/22/2018 12:34:21 PM,41.617905,-87.185674,180,41.7,67.0,5
12/22/2018 12:34:23 PM,41.617842,-87.186125,183,41.6,67.0,5
12/22/2018 12:34:25 PM,41.617778,-87.186552,181,39.5,63.6,5
12/22/2018 12:34:27 PM,41.617709,-87.186983,180,41.7,67.1,5
12/22/2018 12:34:29 PM,41.617643,-87.187425,183,41.6,66.9,5
12/22/2018 12:34:31 PM,41.617581,-87.187863,181,41.4,66.6,5
12/22/2018 12:34:33 PM,41.617519,-87.188305,182,40.7,65.6,5
12/22/2018 12:34:35 PM,41.617457,-87.188745,182,41.6,67.0,5
12/22/2018 12:34:37 PM,41.617404,-87.189181,183,41.6,66.9,5
12/22/2018 12:34:39 PM,41.617343,-87.189616,184,41.5,66.9,5
12/22/2018 12:34:41 PM,41.617274,-87.190047,183,41.5,66.8,5
12/22/2018 12:34:43 PM,41.617211,-87.190487,184,42.1,67.7,5
12/22/2018 12:34:45 PM,41.617144,-87.19093,184,41.4,66.6,5
12/22/2018 12:34:47 PM,41.617091,-87.19138,185,41.8,67.3,5
12/22/2018 12:34:49 PM,41.617022,-87.191811,185,41.4,66.6,5
12/22/2018 12:34:51 PM,41.616958,-87.192251,182,41.4,66.6,5
12/22/2018 12:34:53 PM,41.616889,-87.192688,183,41.4,66.6,5
12/22/2018 12:34:55 PM,41.616818,-87.193111,183,41.2,66.3,5
12/22/2018 12:34:57 PM,41.616756,-87.19354,186,41.3,66.5,5
12/22/2018 12:34:59 PM,41.616688,-87.193969,188,40.4,65.0,5
12/22/2018 12:35:01 PM,41.61662,-87.194387,189,41.0,66.0,5
12/22/2018 12:35:03 PM,41.616555,-87.194825,189,40.2,64.6,5
12/22/2018 12:35:05 PM,41.616487,-87.195244,187,39.2,63.1,5
12/22/2018 12:35:07 PM,41.616435,-87.195659,187,39.0,62.7,5
12/22/2018 12:35:09 PM,41.616366,-87.196076,182,39.7,63.9,5
12/22/2018 12:35:11 PM,41.616309,-87.196474,185,38.1,61.3,5
12/22/2018 12:35:13 PM,41.616239,-87.196869,189,37.4,60.3,5
12/22/2018 12:35:15 PM,41.616183,-87.197244,189,37.2,59.9,5
12/22/2018 12:35:17 PM,41.616124,-87.197637,189,36.7,59.0,5
12/22/2018 12:35:19 PM,41.616061,-87.198035,191,36.1,58.1,5
12/22/2018 12:35:21 PM,41.616009,-87.198438,194,35.0,56.3,5
12/22/2018 12:35:23 PM,41.615942,-87.198825,195,35.0,56.3,5
12/22/2018 12:35:25 PM,41.615879,-87.199203,194,34.3,55.2,5
12/22/2018 12:35:27 PM,41.615819,-87.199557,194,33.9,54.6,5
12/22/2018 12:35:29 PM,41.615759,-87.199913,183,33.1,53.2,5
12/22/2018 12:35:31 PM,41.615695,-87.200244,183,31.8,51.2,5
12/22/2018 12:35:33 PM,41.615622,-87.200569,183,32.0,51.5,5
12/22/2018 12:35:35 PM,41.615546,-87.200902,183,31.5,50.8,5
12/22/2018 12:35:37 PM,41.615479,-87.201217,183,30.6,49.3,5
12/22/2018 12:35:39 PM,41.615426,-87.201464,183,30.8,49.5,5
12/22/2018 12:35:41 PM,41.615359,-87.201784,184,29.7,47.7,5
12/22/2018 12:35:43 PM,41.615284,-87.202081,183,29.6,47.6,5
12/22/2018 12:35:45 PM,41.615199,-87.202403,183,29.5,47.5,5
12/22/2018 12:35:47 PM,41.615117,-87.202704,183,29.6,47.6,5
12/22/2018 12:35:49 PM,41.615042,-87.203015,183,29.6,47.6,5
12/22/2018 12:35:51 PM,41.61496,-87.20331,183,29.5,47.5,5
12/22/2018 12:35:53 PM,41.614853,-87.203646,183,31.7,51.0,5
12/22/2018 12:35:55 PM,41.614815,-87.203939,183,29.5,47.4,5
12/22/2018 12:35:57 PM,41.614757,-87.204255,183,29.3,47.2,5
12/22/2018 12:35:59 PM,41.614684,-87.204581,183,29.7,47.8,5
12/22/2018 12:36:01 PM,41.614614,-87.204871,183,29.5,47.5,5
12/22/2018 12:36:03 PM,41.614555,-87.205178,183,29.6,47.6,5
12/22/2018 12:36:05 PM,41.614482,-87.205489,183,30.4,49.0,5
12/22/2018 12:36:07 PM,41.614408,-87.205792,183,29.7,47.8,5
12/22/2018 12:36:09 PM,41.614354,-87.206089,183,29.5,47.5,5
12/22/2018 12:36:11 PM,41.614267,-87.206381,183,29.4,47.4,5
12/22/2018 12:36:13 PM,41.614193,-87.206688,183,29.4,47.3,5
12/22/2018 12:36:15 PM,41.614128,-87.206972,183,28.0,45.0,5
12/22/2018 12:36:17 PM,41.614079,-87.207307,183,29.4,47.4,5
12/22/2018 12:36:19 PM,41.614002,-87.207607,183,29.0,46.7,5
12/22/2018 12:36:21 PM,41.613923,-87.207898,183,29.0,46.7,5
12/22/2018 12:36:23 PM,41.613841,-87.208201,183,29.1,46.9,5
12/22/2018 12:36:25 PM,41.613773,-87.208513,183,28.7,46.2,5
12/22/2018 12:36:27 PM,41.613711,-87.208798,179,29.0,46.7,5
12/22/2018 12:36:29 PM,41.613639,-87.209096,179,28.5,45.8,5
12/22/2018 12:36:31 PM,41.613573,-87.209389,183,28.9,46.6,5
12/22/2018 12:36:33 PM,41.613495,-87.209679,183,28.7,46.3,5
12/22/2018 12:36:35 PM,41.613458,-87.210001,183,29.7,47.8,5
12/22/2018 12:36:37 PM,41.613389,-87.210308,180,28.9,46.6,5
12/22/2018 12:36:39 PM,41.613329,-87.210594,180,28.0,45.0,5
12/22/2018 12:36:41 PM,41.613243,-87.210899,179,28.5,45.9,5
12/22/2018 12:36:43 PM,41.61318,-87.211195,179,28.2,45.4,5
12/22/2018 12:36:45 PM,41.613109,-87.211492,180,28.7,46.1,5
12/22/2018 12:36:47 PM,41.613038,-87.211776,180,28.8,46.3,5
12/22/2018 12:36:49 PM,41.612961,-87.212052,181,28.5,45.8,5
12/22/2018 12:36:51 PM,41.612887,-87.212334,181,28.4,45.7,5
12/22/2018 12:36:53 PM,41.612847,-87.212668,180,26.6,42.7,5
12/22/2018 12:36:55 PM,41.612775,-87.212956,179,28.8,46.3,5
12/22/2018 12:36:57 PM,41.612692,-87.213235,179,28.1,45.3,5
12/22/2018 12:36:59 PM,41.612621,-87.213532,179,28.9,46.5,5
12/22/2018 12:37:01 PM,41.612546,-87.213823,180,28.6,46.0,5
12/22/2018 12:37:03 PM,41.612476,-87.214118,182,28.9,46.6,5
12/22/2018 12:37:05 PM,41.61241,-87.214416,182,28.9,46.6,5
12/22/2018 12:37:07 PM,41.612338,-87.214719,182,29.1,46.8,5
12/22/2018 12:37:09 PM,41.61226,-87.215004,183,28.8,46.4,5
12/22/2018 12:37:11 PM,41.61218,-87.215296,183,29.0,46.6,5
12/22/2018 12:37:13 PM,41.612098,-87.215592,183,28.9,46.5,5
12/22/2018 12:37:15 PM,41.612025,-87.215884,183,28.8,46.3,10
12/22/2018 12:37:17 PM,41.611922,-87.216165,183,28.6,46.0,5
12/22/2018 12:37:19 PM,41.611853,-87.216446,183,27.7,44.6,5
12/22/2018 12:37:21 PM,41.611774,-87.21674,183,28.9,46.4,5
12/22/2018 12:37:23 PM,41.611688,-87.217029,183,29.0,46.7,5
12/22/2018 12:37:25 PM,41.611604,-87.217318,183,29.0,46.7,5
12/22/2018 12:37:27 PM,41.611539,-87.217609,183,28.7,46.1,5
12/22/2018 12:37:29 PM,41.611471,-87.217903,183,28.9,46.5,5
12/22/2018 12:37:31 PM,41.61141,-87.218204,183,29.0,46.6,5
12/22/2018 12:37:33 PM,41.611339,-87.21851,183,29.0,46.6,5
12/22/2018 12:37:35 PM,41.611272,-87.218795,183,29.0,46.7,5
12/22/2018 12:37:37 PM,41.61119,-87.219078,183,28.4,45.6,5
12/22/2018 12:37:39 PM,41.611119,-87.219369,183,28.5,45.9,5
12/22/2018 12:37:41 PM,41.611052,-87.219655,183,28.9,46.4,5
12/22/2018 12:37:43 PM,41.610985,-87.219943,183,28.3,45.5,5
12/22/2018 12:37:45 PM,41.610904,-87.220237,184,29.0,46.7,5
12/22/2018 12:37:47 PM,41.610843,-87.220538,185,28.3,45.6,5
12/22/2018 12:37:49 PM,41.610774,-87.22084,185,28.7,46.3,5
12/22/2018 12:37:51 PM,41.610706,-87.221147,185,28.8,46.4,5
12/22/2018 12:37:53 PM,41.610629,-87.22144,185,28.7,46.2,5
12/22/2018 12:37:55 PM,41.610565,-87.221741,185,28.7,46.2,5
12/22/2018 12:37:57 PM,41.610502,-87.222035,185,28.8,46.3,5
12/22/2018 12:37:59 PM,41.610428,-87.22232,185,28.5,45.9,5
12/22/2018 12:38:01 PM,41.610357,-87.222617,185,28.7,46.2,5
12/22/2018 12:38:03 PM,41.610288,-87.222906,185,28.5,45.8,5
12/22/2018 12:38:05 PM,41.610202,-87.223202,185,28.3,45.5,5
12/22/2018 12:38:07 PM,41.610133,-87.223496,183,28.4,45.6,5
12/22/2018 12:38:09 PM,41.610059,-87.223779,183,28.2,45.4,5
12/22/2018 12:38:10 PM,41.610022,-87.223927,183,28.3,45.6,5
12/22/2018 12:38:11 PM,41.609995,-87.224076,183,28.3,45.5,5
12/22/2018 12:38:12 PM,41.60996,-87.22422,183,28.2,45.3,5
12/22/2018 12:38:13 PM,41.609921,-87.22436,183,28.0,45.1,5
12/22/2018 12:38:14 PM,41.609883,-87.224504,184,28.1,45.2,5
12/22/2018 12:38:15 PM,41.609855,-87.224648,183,28.3,45.6,5
12/22/2018 12:38:16 PM,41.609818,-87.224785,183,28.2,45.4,5
12/22/2018 12:38:17 PM,41.609812,-87.224931,183,28.3,45.5,5
12/22/2018 12:38:18 PM,41.609783,-87.225076,183,28.4,45.6,5
12/22/2018 12:38:19 PM,41.609767,-87.225236,183,30.0,48.3,5
12/22/2018 12:38:20 PM,41.609731,-87.225385,183,29.6,47.6,5
12/22/2018 12:38:21 PM,41.609701,-87.22551,183,27.9,45.0,5
12/22/2018 12:38:22 PM,41.60966,-87.225652,183,28.1,45.3,5
12/22/2018 12:38:23 PM,41.609636,-87.225805,183,28.2,45.4,5
12/22/2018 12:38:24 PM,41.609597,-87.225945,183,28.1,45.3,5
12/22/2018 12:38:25 PM,41.609554,-87.226079,183,27.7,44.6,5
12/22/2018 12:38:26 PM,41.609525,-87.226236,183,28.1,45.1,5
12/22/2018 12:38:27 PM,41.609506,-87.226396,184,29.1,46.8,5
12/22/2018 12:38:28 PM,41.609466,-87.226536,183,28.3,45.5,5
12/22/2018 12:38:29 PM,41.609437,-87.226679,184,28.3,45.5,5
12/22/2018 12:38:30 PM,41.609417,-87.226833,183,28.5,45.8,5
12/22/2018 12:38:31 PM,41.609398,-87.22698,183,28.2,45.4,5
12/22/2018 12:38:32 PM,41.609355,-87.22712,183,28.2,45.4,5
12/22/2018 12:38:33 PM,41.609305,-87.227254,183,28.5,45.8,5
12/22/2018 12:38:34 PM,41.609269,-87.227398,183,28.3,45.6,5
12/22/2018 12:38:35 PM,41.609227,-87.227536,184,28.1,45.2,5
12/22/2018 12:38:36 PM,41.609192,-87.227677,184,28.0,45.0,5
12/22/2018 12:38:37 PM,41.609152,-87.227815,184,28.1,45.2,5
12/22/2018 12:38:38 PM,41.609096,-87.227946,185,28.1,45.3,5
12/22/2018 12:38:39 PM,41.609049,-87.228079,185,28.0,45.0,5
12/22/2018 12:38:40 PM,41.609015,-87.228224,185,28.3,45.6,5
12/22/2018 12:38:41 PM,41.608987,-87.228373,185,28.9,46.4,5
12/22/2018 12:38:42 PM,41.608957,-87.228516,185,28.8,46.4,5
12/22/2018 12:38:43 PM,41.608967,-87.2287,185,29.3,47.1,5
12/22/2018 12:38:44 PM,41.608931,-87.228841,185,28.9,46.5,5
12/22/2018 12:38:45 PM,41.6089,-87.228985,185,28.9,46.4,5
12/22/2018 12:38:46 PM,41.608872,-87.22913,185,28.8,46.3,5
12/22/2018 12:38:47 PM,41.608845,-87.229291,185,29.2,47.0,5
12/22/2018 12:38:48 PM,41.608799,-87.22943,185,28.7,46.3,5
12/22/2018 12:38:49 PM,41.608777,-87.229587,185,29.0,46.6,5
12/22/2018 12:38:50 PM,41.608744,-87.229732,185,28.9,46.6,5
12/22/2018 12:38:51 PM,41.608735,-87.229899,185,29.6,47.6,5
12/22/2018 12:38:52 PM,41.608685,-87.230042,185,28.8,46.4,5
12/22/2018 12:38:53 PM,41.608647,-87.23018,185,28.9,46.4,5
12/22/2018 12:38:54 PM,41.608604,-87.230324,185,28.6,46.1,5
12/22/2018 12:38:55 PM,41.608574,-87.230473,185,29.0,46.7,5
12/22/2018 12:38:56 PM,41.608522,-87.230607,186,28.8,46.4,5
12/22/2018 12:38:58 PM,41.608433,-87.230886,185,28.9,46.5,5
12/22/2018 12:39:00 PM,41.608368,-87.231172,183,28.7,46.2,5
12/22/2018 12:39:02 PM,41.608284,-87.231454,183,28.9,46.4,5
12/22/2018 12:39:04 PM,41.608193,-87.231746,183,28.7,46.1,5
12/22/2018 12:39:06 PM,41.608146,-87.232076,183,28.9,46.6,5
12/22/2018 12:39:08 PM,41.608072,-87.23237,183,28.8,46.4,5
12/22/2018 12:39:10 PM,41.607978,-87.232647,184,28.8,46.3,5
12/22/2018 12:39:12 PM,41.607914,-87.232938,184,28.8,46.3,5
12/22/2018 12:39:14 PM,41.607839,-87.23323,184,28.6,46.0,5
12/22/2018 12:39:16 PM,41.607763,-87.233521,184,28.2,45.3,5
12/22/2018 12:39:18 PM,41.607716,-87.233814,184,28.1,45.2,5
12/22/2018 12:39:20 PM,41.607618,-87.234106,184,28.6,46.0,5
12/22/2018 12:39:22 PM,41.607551,-87.234398,184,28.8,46.3,5
12/22/2018 12:39:24 PM,41.607506,-87.234694,184,28.9,46.5,5
12/22/2018 12:39:26 PM,41.607434,-87.234991,184,28.6,46.0,5
12/22/2018 12:39:28 PM,41.607193,-87.235303,184,28.7,46.2,19.792513
12/22/2018 12:39:30 PM,41.607127,-87.235614,184,28.7,46.2,19.446108
12/22/2018 12:39:32 PM,41.607068,-87.235893,184,28.5,45.8,17.884955
12/22/2018 12:39:34 PM,41.607009,-87.236168,184,28.6,46.0,18.221059
12/22/2018 12:39:36 PM,41.606947,-87.236462,184,28.5,45.9,18.003786
12/22/2018 12:39:38 PM,41.606883,-87.23676,184,28.6,46.0,15.996109
12/22/2018 12:39:40 PM,41.606823,-87.23704,184,28.6,46.0,10
12/22/2018 12:39:42 PM,41.606756,-87.237358,184,28.4,45.6,10
12/22/2018 12:39:44 PM,41.606695,-87.237643,184,28.3,45.6,10
12/22/2018 12:39:46 PM,41.606634,-87.237932,184,28.3,45.6,10
12/22/2018 12:39:48 PM,41.606573,-87.238218,186,28.3,45.5,10
12/22/2018 12:39:50 PM,41.606508,-87.238523,186,28.2,45.4,10
12/22/2018 12:39:52 PM,41.60644,-87.238843,186,28.1,45.1,10
12/22/2018 12:39:54 PM,41.606382,-87.239114,186,28.1,45.2,10
12/22/2018 12:39:56 PM,41.606322,-87.239395,187,27.9,45.0,10
12/22/2018 12:39:58 PM,41.606259,-87.239692,187,27.8,44.7,10
12/22/2018 12:40:00 PM,41.606204,-87.239947,187,27.4,44.2,10
12/22/2018 12:40:02 PM,41.606139,-87.240231,187,27.8,44.7,10
12/22/2018 12:40:04 PM,41.606075,-87.240506,187,27.6,44.4,10
12/22/2018 12:40:06 PM,41.605992,-87.240862,185,28.2,45.4,10
12/22/2018 12:40:08 PM,41.60594,-87.24109,185,27.7,44.6,10
12/22/2018 12:40:10 PM,41.605876,-87.241366,185,27.2,43.8,10
12/22/2018 12:40:12 PM,41.605807,-87.241661,184,27.8,44.7,10
12/22/2018 12:40:14 PM,41.605742,-87.241942,184,27.5,44.3,10
12/22/2018 12:40:16 PM,41.605679,-87.242216,184,27.5,44.2,10
12/22/2018 12:40:18 PM,41.605615,-87.242491,184,27.8,44.8,10
12/22/2018 12:40:20 PM,41.605558,-87.242773,184,27.8,44.7,10
12/22/2018 12:40:22 PM,41.605503,-87.243068,184,27.9,45.0,10
12/22/2018 12:40:24 PM,41.605448,-87.243368,184,27.8,44.8,10
12/22/2018 12:40:26 PM,41.605394,-87.243661,184,27.9,44.9,5
12/22/2018 12:40:28 PM,41.605337,-87.243966,184,27.8,44.8,5
12/22/2018 12:40:30 PM,41.60528,-87.244275,184,27.6,44.4,5
12/22/2018 12:40:32 PM,41.605231,-87.244539,185,25.8,41.5,5
12/22/2018 12:40:34 PM,41.605178,-87.24483,185,27.5,44.2,5
12/22/2018 12:40:36 PM,41.605138,-87.245119,185,27.4,44.1,5
12/22/2018 12:40:38 PM,41.605098,-87.245412,185,27.3,43.9,5
12/22/2018 12:40:40 PM,41.605058,-87.245698,185,27.4,44.0,5
12/22/2018 12:40:42 PM,41.605018,-87.245993,185,27.0,43.5,5
12/22/2018 12:40:44 PM,41.604978,-87.246284,185,27.1,43.6,5
12/22/2018 12:40:46 PM,41.604938,-87.246582,185,27.1,43.7,5
12/22/2018 12:40:48 PM,41.6049,-87.246856,185,26.1,42.1,5
12/22/2018 12:40:50 PM,41.604867,-87.247147,185,26.9,43.3,5
12/22/2018 12:40:52 PM,41.604836,-87.247432,183,26.6,42.8,5
12/22/2018 12:40:54 PM,41.604806,-87.247711,185,26.6,42.8,5
12/22/2018 12:40:56 PM,41.604775,-87.248001,185,26.7,42.9,5
12/22/2018 12:40:58 PM,41.604741,-87.248326,185,26.6,42.8,5
12/22/2018 12:41:00 PM,41.604712,-87.248599,182,26.2,42.2,5
12/22/2018 12:41:02 PM,41.604694,-87.248856,180,24.9,40.0,5
12/22/2018 12:41:04 PM,41.604679,-87.249121,179,26.4,42.5,5
12/22/2018 12:41:06 PM,41.604662,-87.249404,179,26.1,42.0,5
12/22/2018 12:41:08 PM,41.604646,-87.249679,179,26.3,42.3,5
12/22/2018 12:41:10 PM,41.60463,-87.249958,179,26.3,42.4,5
12/22/2018 12:41:12 PM,41.604613,-87.250233,178,26.4,42.5,5
12/22/2018 12:41:14 PM,41.604597,-87.250513,178,26.1,42.1,5
12/22/2018 12:41:16 PM,41.60458,-87.250793,178,25.8,41.6,5
12/22/2018 12:41:18 PM,41.604564,-87.251064,181,25.9,41.7,5
12/22/2018 12:41:20 PM,41.60455,-87.251359,181,25.2,40.6,5
12/22/2018 12:41:22 PM,41.604544,-87.251637,180,25.8,41.5,5
12/22/2018 12:41:24 PM,41.604539,-87.251918,182,25.6,41.2,5
12/22/2018 12:41:26 PM,41.604533,-87.252194,182,23.3,37.5,5
12/22/2018 12:41:28 PM,41.604549,-87.252484,181,25.7,41.4,10
12/22/2018 12:41:30 PM,41.604544,-87.252767,181,25.7,41.4,10
12/22/2018 12:41:32 PM,41.604543,-87.253028,183,24.9,40.0,10
12/22/2018 12:41:34 PM,41.604551,-87.253303,186,26.1,42.0,5
12/22/2018 12:41:36 PM,41.604531,-87.253587,186,26.8,43.2,10
12/22/2018 12:41:38 PM,41.604532,-87.25389,186,26.8,43.2,10
12/22/2018 12:41:40 PM,41.604532,-87.254131,180,25.3,40.8,10
12/22/2018 12:41:42 PM,41.604533,-87.254363,180,24.4,39.3,5
12/22/2018 12:41:44 PM,41.604534,-87.254638,179,25.6,41.3,10
12/22/2018 12:41:46 PM,41.604536,-87.254913,181,25.1,40.4,5
12/22/2018 12:41:48 PM,41.60454,-87.255196,180,25.8,41.6,5
12/22/2018 12:41:50 PM,41.604545,-87.255472,183,25.9,41.6,5
12/22/2018 12:41:52 PM,41.604548,-87.255686,188,23.2,37.4,5
12/22/2018 12:41:54 PM,41.604552,-87.255966,188,24.7,39.7,5
12/22/2018 12:41:56 PM,41.604553,-87.256037,188,0.0,0.0,5
12/22/2018 12:41:58 PM,41.604556,-87.256195,187,24.2,38.9,5
12/22/2018 12:42:00 PM,41.604558,-87.256319,184,23.9,38.4,5
12/22/2018 12:42:02 PM,41.604562,-87.256611,188,24.0,38.6,5
12/22/2018 12:42:04 PM,41.604566,-87.256909,182,24.1,38.8,5
12/22/2018 12:42:06 PM,41.604571,-87.2572,183,22.7,36.5,5
12/22/2018 12:42:08 PM,41.604575,-87.257478,183,22.7,36.5,5
12/22/2018 12:42:10 PM,41.604579,-87.257759,186,22.5,36.2,5
12/22/2018 12:42:12 PM,41.604583,-87.258047,188,21.6,34.7,5
12/22/2018 12:42:14 PM,41.604588,-87.258348,188,21.9,35.2,5
12/22/2018 12:42:16 PM,41.604592,-87.258583,184,18.2,29.3,5
